Non-Spoiler,"Jared Leto's performance was so unsettling in the best way."
Spoiler,"The final scene offers a glimmer of hope in a very dark world."
Non-Spoiler,"The movie is a slow burn, but the payoff is 100% worth it."
Spoiler,"The way K protects Deckard and his secret at the end is the ultimate act of humanity."
Non-Spoiler,"The design of K's apartment and the Joi interface was so cool."
Spoiler,"The revelation that Rachael, a replicant, could give birth naturally is the central miracle of the story."
Non-Spoiler,"The fight in the waves was one of the most cinematic brawls I've ever seen."
Spoiler,"K's entire purpose shifted from hunting his own kind to saving their future."
Non-Spoiler,"The score perfectly captures the melancholy and wonder of the world."
Spoiler,"He died to give Deckard the one thing he never had: a chance to meet his child."
Non-Spoiler,"The visual language of this film is just on another level."
Spoiler,"The moment Luv finds Rachael's bones, you know nothing will be the same."
Non-Spoiler,"Denis Villeneuve is a master of creating mood and atmosphere."
Spoiler,"The ending is the definition of bittersweet. He dies, but he dies for a cause, having found his humanity."
